73746,1.5763e+35
91968,1.5763e+35
1.1469e+05,1.5763e+35
1.4303e+05,1.5763e+35
1.7837e+05,1.5763e+35
2.2245e+05,1.5763e+35
2.7741e+05,1.5763e+35
3.4596e+05,1.5763e+35
4.3144e+05,1.5763e+35
5.3804e+05,1.5763e+35
6.7099e+05,1.5763e+35
8.3678e+05,1.5764e+35
1.0435e+06,1.5764e+35
1.3014e+06,1.5765e+35
1.6229e+06,1.5766e+35
2.024e+06,1.5768e+35
2.524e+06,1.5771e+35
3.1477e+06,1.5775e+35
3.9255e+06,1.5782e+35
4.8954e+06,1.5793e+35
6.105e+06,1.581e+35
7.6135e+06,1.5836e+35
9.4947e+06,1.5877e+35
1.1841e+07,1.5941e+35
1.4766e+07,1.604e+35
1.8415e+07,1.6193e+35
2.2965e+07,1.6432e+35
2.864e+07,1.6803e+35
3.5716e+07,1.7379e+35
4.4541e+07,1.8274e+35
5.5547e+07,1.9662e+35
6.9272e+07,2.181e+35
8.6388e+07,2.5128e+35
1.0773e+08,3.0232e+35
1.3435e+08,3.804e+35
1.6755e+08,4.9878e+35
2.0895e+08,6.7596e+35
2.6058e+08,9.3613e+35
3.2497e+08,1.308e+36
4.0526e+08,1.8204e+36
5.054e+08,2.4933e+36
6.3028e+08,3.326e+36
7.8601e+08,4.2879e+36
9.8023e+08,5.3341e+36
1.2224e+09,6.4725e+36
1.5245e+09,7.815e+36
1.9012e+09,9.5054e+36
2.3709e+09,1.166e+37
2.9567e+09,1.4387e+37
3.6873e+09,1.7806e+37
