73746,3.4677e+36
91968,3.4677e+36
1.1469e+05,3.4677e+36
1.4303e+05,3.4677e+36
1.7837e+05,3.4677e+36
2.2245e+05,3.4677e+36
2.7741e+05,3.4677e+36
3.4596e+05,3.4677e+36
4.3144e+05,3.4677e+36
5.3804e+05,3.4677e+36
6.7099e+05,3.4677e+36
8.3678e+05,3.4677e+36
1.0435e+06,3.4677e+36
1.3014e+06,3.4677e+36
1.6229e+06,3.4677e+36
2.024e+06,3.4677e+36
2.524e+06,3.4677e+36
3.1477e+06,3.4677e+36
3.9255e+06,3.4677e+36
4.8954e+06,3.4677e+36
6.105e+06,3.4677e+36
7.6135e+06,3.4678e+36
9.4947e+06,3.4678e+36
1.1841e+07,3.4678e+36
1.4766e+07,3.4679e+36
1.8415e+07,3.468e+36
2.2965e+07,3.4682e+36
2.864e+07,3.4685e+36
3.5716e+07,3.4689e+36
4.4541e+07,3.4695e+36
5.5547e+07,3.4706e+36
6.9272e+07,3.4722e+36
8.6388e+07,3.4747e+36
1.0773e+08,3.4786e+36
1.3435e+08,3.4847e+36
1.6755e+08,3.4945e+36
2.0895e+08,3.5102e+36
2.6058e+08,3.5362e+36
3.2497e+08,3.581e+36
4.0526e+08,3.6631e+36
5.054e+08,3.822e+36
6.3028e+08,4.1318e+36
7.8601e+08,4.6751e+36
9.8023e+08,5.4039e+36
1.2224e+09,6.3241e+36
1.5245e+09,7.6291e+36
1.9012e+09,9.354e+36
2.3709e+09,1.1552e+37
2.9567e+09,1.4314e+37
3.6873e+09,1.7758e+37
